title,price,brand,type,transmission,milage,fuel,location,years,milage_class
mitsubishi xpander,217000000,mitsubishi,1.5 Sport Bensin,Automatic Triptonic,35.000-40.000,Bensin,"Pancoran Mas, Depok Kota, Jawa Barat",2019,8
mitsubishi xpander,215000000,mitsubishi,1.5 Sport Bensin,Automatic,35.000-40.000,Bensin,"Jonggol, Bogor Kab., Jawa Barat",2019,8
mitsubishi xpander,209999000,mitsubishi,1.5 Exceed Bensin,Automatic,35.000-40.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2019,8
mitsubishi xpander,245000000,mitsubishi,1.5 Limited Bensin,Automatic,30.000-35.000,Bensin,"Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.",2019,7
mitsubishi xpander,242500000,mitsubishi,1.5 Ultimate Bensin,Automatic,30.000-35.000,Bensin,"Jl. Panji Suroso No.15/16, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Polowijen, Kec. Blimbing, Kota Malang, Jawa TimurDapatkan petunjuk",2019,7
mitsubishi xpander,242000000,mitsubishi,ULTIMATE A/T,Automatic,30.000-35.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2019,7
mitsubishi xpander,238500000,mitsubishi,1.5 Ultimate Bensin,Automatic,30.000-35.000,Bensin,"Klojen, Malang Kota, Jawa Timur",2019,7
mitsubishi xpander,232000000,mitsubishi,1.5 Ultimate Bensin,Automatic,30.000-35.000,Bensin,"Lamongan, Lamongan  Kab., Jawa Timur",2019,7
mitsubishi xpander,229000000,mitsubishi,SPORT A/T,Automatic,30.000-35.000,Bensin,"Lengkong, Bandung Kota, Jawa Barat",2019,7
mitsubishi xpander,225000000,mitsubishi,ULTIMATE A/T,Automatic,30.000-35.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2019,7
mitsubishi xpander,210000000,mitsubishi,EXCEED A/T,Automatic,30.000-35.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2019,7
mitsubishi xpander,200000000,mitsubishi,EXCEED A/T,Automatic,30.000-35.000,Bensin,"Cakung, Jakarta Timur, Jakarta D.K.I.",2019,7
mitsubishi xpander,235000000,mitsubishi,1.5 Ultimate Bensin,Automatic,25.000-30.000,Bensin,"Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.",2019,6
mitsubishi xpander,230000000,mitsubishi,1.5 Ultimate Bensin,Automatic Triptonic,25.000-30.000,Bensin,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",2019,6
mitsubishi xpander,210000000,mitsubishi,SPORT A/T,Automatic,25.000-30.000,Bensin,"Tangerang, Tangerang Kota, Banten",2019,6
mitsubishi xpander,266000000,mitsubishi,1.5 Cross Bensin,Automatic,20.000-25.000,Bensin,"Cimahi Selatan, Cimahi Kota, Jawa Barat",2019,5
mitsubishi xpander,240000000,mitsubishi,1.5 Ultimate Bensin,Automatic Triptonic,20.000-25.000,Bensin,"Klojen, Malang Kota, Jawa Timur",2019,5
mitsubishi xpander,238000000,mitsubishi,SPORT A/T,Automatic,20.000-25.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2019,5
mitsubishi xpander,215000000,mitsubishi,SPORT A/T,Automatic,20.000-25.000,Bensin,"Banguntapan, Bantul Kab., Yogyakarta D.I.",2019,5
mitsubishi xpander,260000999,mitsubishi,1.5 Cross Premium Package Bensin,Automatic,15.000-20.000,Bensin,"Grogol Petamburan, Jakarta Barat, Jakarta D.K.I.",2019,4
mitsubishi xpander,245000000,mitsubishi,ULTIMATE A/T,Automatic,15.000-20.000,Bensin,"Klojen, Malang Kota, Jawa Timur",2019,4
mitsubishi xpander,247000000,mitsubishi,1.5 Cross Bensin,Automatic,10.000-15.000,Bensin,"Pondok Aren, Tangerang Selatan Kota, Banten",2019,3
mitsubishi xpander,219000000,mitsubishi,EXCEED M/T,Manual,10.000-15.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2019,3
mitsubishi xpander,199000000,mitsubishi,1.5 Ultime Bensin,Automatic Triptonic,10.000-15.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2019,3
mitsubishi xpander,265000000,mitsubishi,1.5 Ultimate Bensin,Automatic,0-5.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2019,1
mitsubishi xpander,234000000,mitsubishi,1.5 Ultimate Bensin,Automatic,90.000-95.000,Bensin,"Jl Siliwangi No 66 Empang Bogor Selatan, Bogor Jawa Barat, RT 01/ RW 02, Nagrak, Kec. Sukaraja, Kota Bogor, Jawa Barat, 16132, Nagrak, Kec. Sukaraja, Bogor, Jawa BaratDapatkan petunjuk",2018,19
mitsubishi xpander,234000000,mitsubishi,1.5 Ultime Bensin,Automatic,90.000-95.000,Bensin,"Parung Panjang, Bogor Kab., Jawa Barat",2018,19
mitsubishi xpander,219000000,mitsubishi,1.5 Ultimate Bensin,Automatic,90.000-95.000,Bensin,"Tebet, Jakarta Selatan, Jakarta D.K.I.",2018,19
mitsubishi xpander,223000000,mitsubishi,ULTIMATE A/T,Automatic,85.000-90.000,Bensin,"Wonokromo, Surabaya Kota, Jawa Timur",2018,18
mitsubishi xpander,217000000,mitsubishi,1.5 Sport Bensin,Automatic,85.000-90.000,Bensin,"Gayungan, Surabaya Kota, Jawa Timur",2018,18
mitsubishi xpander,210000000,mitsubishi,SPORT A/T,Automatic,80.000-85.000,Bensin,"jl Ronggowarsito no 137 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa TengahDapatkan petunjuk",2018,17
mitsubishi xpander,209000000,mitsubishi,1.5 Ultimate Bensin,Automatic,80.000-85.000,Bensin,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, BantenDapatkan petunjuk",2018,17
mitsubishi xpander,197000000,mitsubishi,1.5 Exceed Bensin,Automatic,80.000-85.000,Bensin,"Jl Kembangan selatan no 10-11 Kembangan Jakbar, Kembangan, Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2018,17
mitsubishi xpander,189900000,mitsubishi,1.5 Ultime Bensin,Automatic,80.000-85.000,Bensin,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",2018,17
mitsubishi xpander,189900000,mitsubishi,1.5 Ultimate Bensin,Automatic,80.000-85.000,Bensin,"Jl. Tole Iskandar No 10. Kel. Sukamaju Kecamatan Cilodong Depok, Sukamaju, Kecamatan Cilodong, Kota Depok, Jawa BaratDapatkan petunjuk",2018,17
mitsubishi xpander,185000000,mitsubishi,1.5 GLS Bensin,Manual,70.000-75.000,Bensin,"Kenjeran, Surabaya Kota, Jawa Timur",2018,15
mitsubishi xpander,226000000,mitsubishi,1.5 Ultimate Bensin,Automatic,65.000-70.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2018,14
mitsubishi xpander,227000000,mitsubishi,1.5 Ultimate Bensin,Automatic,60.000-65.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2018,13
mitsubishi xpander,203000000,mitsubishi,SPORT A/T,Automatic,55.000-60.000,Bensin,"Sawahan, Surabaya Kota, Jawa Timur",2018,12
mitsubishi xpander,195000000,mitsubishi,EXCEED M/T,Manual,55.000-60.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2018,12
mitsubishi xpander,185000000,mitsubishi,GLS M/T,Manual,55.000-60.000,Bensin,"Sumobito, Jombang  Kab., Jawa Timur",2018,12
mitsubishi xpander,183000000,mitsubishi,GLS M/T,Manual,55.000-60.000,Bensin,"Lengkong, Bandung Kota, Jawa Barat",2018,12
mitsubishi xpander,220000000,mitsubishi,1.5 Ultimate Bensin,Automatic Triptonic,50.000-55.000,Bensin,"Bursa Mobil Mega Glodok Kemayoran (MGK) lt 3 Blok S 27 Jakarta Pusat, Kemayoran, Kemayoran, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2018,11
mitsubishi xpander,218500000,mitsubishi,1.5 Sport Bensin,Automatic,50.000-55.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2018,11
mitsubishi xpander,215000000,mitsubishi,1.5 Ultimate Bensin,Automatic,50.000-55.000,Bensin,"Kartoharjo, Madiun Kota, Jawa Timur",2018,11
mitsubishi xpander,243000000,mitsubishi,1.5 Ultimate Bensin,Automatic,45.000-50.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2018,10
mitsubishi xpander,220000000,mitsubishi,1.5 Sport Bensin,Automatic,45.000-50.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2018,10
mitsubishi xpander,215000000,mitsubishi,EXCEED A/T,Automatic,45.000-50.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2018,10
mitsubishi xpander,207000000,mitsubishi,1.5 Exceed Bensin,Manual,45.000-50.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2018,10
mitsubishi xpander,205000000,mitsubishi,1.5 GLS Bensin,Automatic,45.000-50.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2018,10
mitsubishi xpander,229000000,mitsubishi,1.5 Ultimate Bensin,Automatic,40.000-45.000,Bensin,"Mall Tamini Square Basement Zona D, Jl. Taman Mini I No.1, RW.2, Pinang Ranti, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560, Pinang Ranti, Makasar, Jakarta Timur, DKI JakartaDapatkan petunjuk",2018,9
mitsubishi xpander,222000000,mitsubishi,ULTIMATE A/T,Automatic,40.000-45.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2018,9
mitsubishi xpander,215000000,mitsubishi,1.5 Sport Bensin,Automatic,40.000-45.000,Bensin,"Mulyorejo, Surabaya Kota, Jawa Timur",2018,9
mitsubishi xpander,213000000,mitsubishi,ULTIMATE A/T,Automatic,40.000-45.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2018,9
mitsubishi xpander,220000000,mitsubishi,ULTIMATE A/T,Automatic,35.000-40.000,Bensin,"Ruko simpang tiga, Jl gusdur, Blk. D2, Weru, Mojongapit, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61413, Mojongapit, Kab. Jombang, Kec. Jombang, Jawa TimurDapatkan petunjuk",2018,8
mitsubishi xpander,219000000,mitsubishi,EXCEED A/T,Automatic,35.000-40.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2018,8
mitsubishi xpander,230000000,mitsubishi,1.5 Ultime Bensin,Automatic,30.000-35.000,Bensin,"Lemahabang, Karawang Kab., Jawa Barat",2018,7
mitsubishi xpander,228000000,mitsubishi,1.5 Ultimate Bensin,Automatic,30.000-35.000,Bensin,"Jl. Raya Karanglo No.69, Karanglo, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Singosari, Malang Kec Singosari, Malang, Jawa TimurDapatkan petunjuk",2018,7
mitsubishi xpander,225000000,mitsubishi,ULTIMATE A/T,Automatic,30.000-35.000,Bensin,"Pamulang, Tangerang Selatan Kota, Banten",2018,7
mitsubishi xpander,215000000,mitsubishi,ULTIMATE A/T,Automatic,30.000-35.000,Bensin,"Pulo Gadung, Jakarta Timur, Jakarta D.K.I.",2018,7
mitsubishi xpander,212000000,mitsubishi,EXCEED A/T,Automatic,25.000-30.000,Bensin,"Astana Anyar, Bandung Kota, Jawa Barat",2018,6
mitsubishi xpander,198000000,mitsubishi,1.5 Sport Bensin,Automatic,205.000-210.000,Bensin,"Jl. Cempaka Putih Tengah II No.16, RT.: 01/RW.: 05, Cempaka Putih Timur, Kecamatan Cempaka Putih, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2018,42
mitsubishi xpander,235000000,mitsubishi,1.5 Ultime Bensin,Automatic,20.000-25.000,Bensin,"Rungkut, Surabaya Kota, Jawa Timur",2018,5
mitsubishi xpander,235000000,mitsubishi,1.5 Ultimate Bensin,Automatic,15.000-20.000,Bensin,"Jl. Ahmad Yani, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50242, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa TengahDapatkan petunjuk",2018,4
mitsubishi xpander,210000000,mitsubishi,1.5 Sport Bensin,Automatic Triptonic,15.000-20.000,Bensin,"Semarang Barat, Semarang Kota, Jawa Tengah",2018,4
mitsubishi xpander,180000000,mitsubishi,1.5 GLS Bensin,Manual,15.000-20.000,Bensin,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2018,4
mitsubishi xpander,224000000,mitsubishi,1.5 Ultimate Bensin,Automatic,105.000-110.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2018,22
mitsubishi xpander,195000000,mitsubishi,GLS M/T,Manual,100.000-105.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2018,21
mitsubishi xpander,195000000,mitsubishi,ULTIMATE A/T,Automatic,10.000-15.000,Bensin,"Pamulang, Tangerang Selatan Kota, Banten",2018,3
mitsubishi xpander,190000000,mitsubishi,EXCEED M/T,Manual,75.000-80.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2017,16
mitsubishi xpander,212000000,mitsubishi,1.5 Exceed Bensin,Automatic,50.000-55.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2017,11
mitsubishi xpander,190000000,mitsubishi,1.5 GLS Bensin,Manual,45.000-50.000,Bensin,"Badas, Kediri  Kab., Jawa Timur",2017,10
mitsubishi xpander,212000000,mitsubishi,1.5 Sport Bensin,Automatic,30.000-35.000,Bensin,"Pedurungan, Semarang Kota, Jawa Tengah",2017,7
mitsubishi xpander,185000000,mitsubishi,1.5 GLS Bensin,Manual,30.000-35.000,Bensin,"Tahunan, Jepara Kab., Jawa Tengah",2017,7
mitsubishi xpander,198000000,mitsubishi,1.5 Exceed Bensin,Manual,125.000-130.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2017,26
honda jazz,280000000,honda,RS M/T,Manual,15.000-20.000,Bensin,"Kudus Kota, Kudus Kab., Jawa Tengah",2021,4
honda jazz,285000000,honda,RS CVT,Automatic Triptonic,10.000-15.000,Bensin,"Kraton, Yogyakarta Kota, Yogyakarta D.I.",2021,3
honda jazz,277000000,honda,1.5 RS Bensin,Automatic Triptonic,35.000-40.000,Bensin,"Banjarsari, Surakarta Kota, Jawa Tengah",2020,8
honda jazz,285000000,honda,RS Black Top Limited,Automatic,25.000-30.000,Bensin,"Ngaglik, Sleman Kab., Yogyakarta D.I.",2020,6
honda jazz,272000000,honda,1.5 RS Bensin,Automatic Triptonic,25.000-30.000,Bensin,"Bogor Timur - Kota, Bogor Kota, Jawa Barat",2020,6
honda jazz,264000000,honda,1.5 RS Bensin,Automatic,25.000-30.000,Bensin,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2020,6
honda jazz,275000000,honda,1.5 RS Bensin,Automatic,15.000-20.000,Bensin,"Cihampelas, Bandung Barat Kab., Jawa Barat",2020,4
honda jazz,280000000,honda,RS CVT,Automatic Triptonic,10.000-15.000,Bensin,"Depok, Sleman Kab., Yogyakarta D.I.",2020,3
honda jazz,249000000,honda,1.5 RS Bensin,Automatic Triptonic,10.000-15.000,Bensin,"Pondok Aren, Tangerang Selatan Kota, Banten",2020,3
honda jazz,215000000,honda,1.5 S Bensin,Manual,10.000-15.000,Bensin,"Panyileukan, Bandung Kota, Jawa Barat",2020,3
honda jazz,260000000,honda,1.5 RS Bensin,Automatic,60.000-65.000,Bensin,"Jl. Letjend S. Parman, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur, Purwantoro, Kec. Blimbing, Kota Malang, Jawa TimurDapatkan petunjuk",2019,13
honda jazz,259500000,honda,1.5 RS Bensin,Automatic,60.000-65.000,Bensin,"Kedungkandang, Malang Kota, Jawa Timur",2019,13
honda jazz,260000000,honda,RS CVT,Automatic Triptonic,5.000-10.000,Bensin,"Tangerang, Tangerang Kota, Banten",2019,2
honda jazz,258000000,honda,1.5 RS Bensin,Automatic,5.000-10.000,Bensin,"Jl. Ahmad Yani, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50242, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa TengahDapatkan petunjuk",2019,2
honda jazz,259000000,honda,RS CVT,Automatic,35.000-40.000,Bensin,"Karawaci, Tangerang Kota, Banten",2019,8
honda jazz,270000000,honda,1.5 RS Black Top Limited Edition Bensin,Automatic Triptonic,30.000-35.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2019,7
honda jazz,269000000,honda,1.5 RS Bensin,Automatic,30.000-35.000,Bensin,"Jl. Cempaka Putih Tengah II No.16, RT.: 01/RW.: 05, Cempaka Putih Timur, Kecamatan Cempaka Putih, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2019,7
honda jazz,278500000,honda,1.5 RS Bensin,Automatic Triptonic,25.000-30.000,Bensin,"Serpong Utara, Tangerang Selatan Kota, Banten",2019,6
honda jazz,255000000,honda,1.5 RS Bensin,Automatic,25.000-30.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2019,6
honda jazz,265000000,honda,1.5 RS Black Top Limited Edition Bensin,Automatic Triptonic,20.000-25.000,Bensin,"Banjarsari, Surakarta Kota, Jawa Tengah",2019,5
honda jazz,265000000,honda,RS CVT,Automatic Triptonic,20.000-25.000,Bensin,"Ngaglik, Sleman Kab., Yogyakarta D.I.",2019,5
honda jazz,257000000,honda,RS M/T,Manual,20.000-25.000,Bensin,"Banyumanik, Semarang Kota, Jawa Tengah",2019,5
honda jazz,255000000,honda,RS CVT,Automatic Triptonic,20.000-25.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2019,5
honda jazz,265000000,honda,1.5 RS Bensin,Automatic Triptonic,15.000-20.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2019,4
honda jazz,279500000,honda,1.5 RS Black Top Limited Edition Bensin,Automatic,10.000-15.000,Bensin,"Semarang Tengah, Semarang Kota, Jawa Tengah",2019,3
honda jazz,284000000,honda,RS CVT,Automatic Triptonic,0-5.000,Bensin,"Bogor Barat - Kota, Bogor Kota, Jawa Barat",2019,1
honda jazz,249000000,honda,1.5 RS Bensin,Automatic,60.000-65.000,Bensin,"Jl. Panji Suroso No.15/16, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Polowijen, Kec. Blimbing, Kota Malang, Jawa TimurDapatkan petunjuk",2018,13
honda jazz,256000000,honda,RS CVT,Automatic,45.000-50.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2018,10
honda jazz,239000000,honda,1.5 RS Bensin,Automatic,45.000-50.000,Bensin,"Tenggilis Mejoyo, Surabaya Kota, Jawa Timur",2018,10
honda jazz,235000000,honda,RS M/T,Manual,45.000-50.000,Bensin,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.",2018,10
honda jazz,225000000,honda,1.5 RS Bensin,Automatic,45.000-50.000,Bensin,"Ciputat, Tangerang Selatan Kota, Banten",2018,10
honda jazz,145000000,honda,1.5 RS Bensin,Automatic,45.000-50.000,Bensin,"Jl Raya Akses UI no 7 Tugu Cimanggis Depok, Cimanggis, Cimanggis, Depok, Jawa BaratDapatkan petunjuk",2018,10
honda jazz,245000000,honda,1.5 RS Limited Edition Bensin,Automatic Triptonic,40.000-45.000,Bensin,"Wonokromo, Surabaya Kota, Jawa Timur",2018,9
honda jazz,235000000,honda,1.5 RS Bensin,Automatic Triptonic,35.000-40.000,Bensin,"Tangerang, Tangerang Kota, Banten",2018,8
honda jazz,230000000,honda,RS CVT,Automatic,35.000-40.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2018,8
honda jazz,257000000,honda,RS CVT,Automatic Triptonic,30.000-35.000,Bensin,"Prambanan, Klaten Kab., Jawa Tengah",2018,7
honda jazz,252000000,honda,RS CVT,Automatic Triptonic,30.000-35.000,Bensin,"Sukun, Malang Kota, Jawa Timur",2018,7
honda jazz,250000000,honda,1.5 RS Bensin,Automatic,30.000-35.000,Bensin,"Bogor Timur - Kota, Bogor Kota, Jawa Barat",2018,7
honda jazz,245000000,honda,RS CVT,Automatic Triptonic,30.000-35.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2018,7
honda jazz,259000000,honda,1.5 RS Bensin,Automatic,20.000-25.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2018,5
honda jazz,255000000,honda,1.5 RS Bensin,Automatic,20.000-25.000,Bensin,"Jl. Anggrek 4 No. 8 RT 08, RW.3, Bambon, Asrikaton, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Bambon, Kec. Pakis, Kab. Malang, Jawa TimurDapatkan petunjuk",2018,5
honda jazz,229000000,honda,1.5 RS Bensin,Manual,20.000-25.000,Bensin,"Bae, Kudus Kab., Jawa Tengah",2018,5
honda jazz,285000000,honda,1.5 RS Limited Edition Bensin,Automatic Triptonic,15.000-20.000,Bensin,"Berbah, Sleman Kab., Yogyakarta D.I.",2018,4
honda jazz,244999999,honda,RS CVT,Automatic,15.000-20.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2018,4
honda jazz,237000000,honda,RS CVT,Automatic,15.000-20.000,Bensin,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",2018,4
honda jazz,235000000,honda,RS CVT,Automatic,15.000-20.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2018,4
honda jazz,228000000,honda,1.5 RS Bensin,Automatic,95.000-100.000,Bensin,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2017,20
honda jazz,235000000,honda,1.5 RS Bensin,Automatic,90.000-95.000,Bensin,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16422, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa BaratDapatkan petunjuk",2017,19
honda jazz,225000000,honda,RS CVT,Automatic Triptonic,85.000-90.000,Bensin,"Serang, Serang Kota, Banten",2017,18
honda jazz,192000000,honda,1.5 S Bensin,Automatic,85.000-90.000,Bensin,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa baratDapatkan petunjuk",2017,18
honda jazz,232000000,honda,1.5 RS Bensin,Automatic Triptonic,80.000-85.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2017,17
honda jazz,227000000,honda,1.5 RS Bensin,Automatic,80.000-85.000,Bensin,"Mall Tamini Square. Jl Taman Mini 1 No.1, Pinang Ranti, Makasar, Jakarta Timur, DKI JakartaDapatkan petunjuk",2017,17
honda jazz,212000000,honda,1.5 RS Bensin,Automatic Triptonic,80.000-85.000,Bensin,"Gununganyar, Surabaya Kota, Jawa Timur",2017,17
honda jazz,212000000,honda,RS CVT,Automatic Triptonic,75.000-80.000,Bensin,"Gedangan, Sidoarjo  Kab., Jawa Timur",2017,16
honda jazz,237000000,honda,RS CVT,Automatic Triptonic,70.000-75.000,Bensin,"Pondok Gede, Bekasi Kota, Jawa Barat",2017,15
honda jazz,235000000,honda,1.5 RS Limited Edition Bensin,Automatic,65.000-70.000,Bensin,"Tambaksari, Surabaya Kota, Jawa Timur",2017,14
honda jazz,229000000,honda,RS CVT,Automatic Triptonic,65.000-70.000,Bensin,"Godean, Sleman Kab., Yogyakarta D.I.",2017,14
honda jazz,225000000,honda,1.5 RS Bensin,Automatic,65.000-70.000,Bensin,"Mustika Jaya, Bekasi Kota, Jawa Barat",2017,14
honda jazz,215000000,honda,RS Black Top Limited,Manual,65.000-70.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2017,14
honda jazz,213000000,honda,RS M/T,Manual,65.000-70.000,Bensin,"Gambir, Jakarta Pusat, Jakarta D.K.I.",2017,14
honda jazz,233000000,honda,1.5 RS Bensin,Automatic,60.000-65.000,Bensin,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16421, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa BaratDapatkan petunjuk",2017,13
honda jazz,219000000,honda,RS CVT,Automatic Triptonic,55.000-60.000,Bensin,"Pinang (Penang), Tangerang Kota, Banten",2017,12
honda jazz,217500000,honda,1.5 RS Bensin,Automatic,55.000-60.000,Bensin,"Karawaci, Tangerang Kota, Banten",2017,12
honda jazz,235000000,honda,Lain-lain,Manual,50.000-55.000,Bensin,"Prajurit Kulon, Mojokerto Kota, Jawa Timur",2017,11
honda jazz,220000000,honda,RS CVT,Automatic,50.000-55.000,Bensin,"Bubutan, Surabaya Kota, Jawa Timur",2017,11
honda jazz,238000000,honda,RS CVT,Automatic,40.000-45.000,Bensin,"Bojongloa Kidul, Bandung Kota, Jawa Barat",2017,9
honda jazz,255000000,honda,Lain-lain,Automatic Triptonic,15.000-20.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2017,4
honda jazz,225000000,honda,RS M/T,Manual,10.000-15.000,Bensin,"Depok, Sleman Kab., Yogyakarta D.I.",2017,3
honda jazz,223000000,honda,1.5 RS Bensin,Automatic,80.000-85.000,Bensin,"Mulyorejo, Surabaya Kota, Jawa Timur",2016,17
honda jazz,220000000,honda,RS CVT,Automatic Triptonic,80.000-85.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2016,17
honda jazz,205000000,honda,RS M/T,Manual,80.000-85.000,Bensin,"Tuban, Tuban Kab., Jawa Timur",2016,17
honda jazz,200000000,honda,1.5 RS Bensin,Automatic,80.000-85.000,Bensin,"jl Ronggowarsito no 137 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa TengahDapatkan petunjuk",2016,17
honda jazz,199000000,honda,1.5 RS Bensin,Automatic,80.000-85.000,Bensin,"Jl Kembangan selatan no 10-11 Kembangan Jakbar, Kembangan, Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2016,17
honda jazz,190000000,honda,1.5 RS Bensin,Automatic,75.000-80.000,Bensin,"Tangerang, Tangerang Kota, Banten",2016,16
honda jazz,227000000,honda,1.5 RS Bensin,Automatic Triptonic,60.000-65.000,Bensin,"Lowokwaru, Malang Kota, Jawa Timur",2016,13
honda jazz,215000000,honda,RS CVT,Automatic,60.000-65.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2016,13
honda jazz,205000000,honda,1.5 RS Bensin,Manual,60.000-65.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2016,13
honda jazz,198000000,honda,1.5 RS Bensin,Manual,60.000-65.000,Bensin,"Gondomanan, Yogyakarta Kota, Yogyakarta D.I.",2016,13
honda jazz,210000000,honda,1.5 RS Limited Edition Bensin,Automatic,55.000-60.000,Bensin,"Kenjeran, Surabaya Kota, Jawa Timur",2016,12
honda jazz,195000000,honda,1.5 RS Bensin,Automatic,55.000-60.000,Bensin,"Cibodas, Tangerang Kota, Banten",2016,12
honda jazz,214000000,honda,1.5 RS Bensin,Automatic Triptonic,40.000-45.000,Bensin,"Pleret, Bantul Kab., Yogyakarta D.I.",2016,9
honda jazz,208000000,honda,1.5 RS Bensin,Automatic Triptonic,40.000-45.000,Bensin,"Cempaka Putih, Jakarta Pusat, Jakarta D.K.I.",2016,9
