title,price,brand,type,years,milage,location,vehicle_type,url,transmission,fuel
S Bensin,110000000.0,,,1.0,,"Sedati, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-s-at-2011-iid-866474057,,
G Bensin,125000000.0,,,1.0,,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-13-g-manual-2013-surabaya-pmk-2014-yantomt-iid-866468529,,
toyota avanza,216000000.0,toyota,avanza,2021.0,10000,"Gedangan, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-2021-bensin-iid-866462530,Otomatis,Bensin
toyota avanza,180000000.0,toyota,avanza,2019.0,50.000-55.000,"Kenjeran, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/avanza-15-g-facelift-2019-istimewa-iid-866455791,Automatic,Bensin
G Luxury Bensin,195000000.0,,,1.0,,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/avanza-g-luxury-2019-manual-iid-866451128,,
G Bensin,159000000.0,,,1.0,,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/vip-dealer-toyota-avanza-g-13-manual-2016-km-60-ribu-iid-866442856,,
G Bensin,125000000.0,,,1.0,,"Wonokromo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-2011-bensin-iid-865482756,,
toyota avanza,119999000.0,toyota,avanza,2013.0,40000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/all-new-avanza-2014-2013-matic-odo-49rb-tgn1-promo-kredit-murah-iid-866441484,Otomatis,Bensin
toyota avanza,95000000.0,toyota,avanza,2008.0,165.000-170.000,"Wiyung, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/tdp-18jt-toyota-avanza-s-15-matic-at-2008-silver-mulus-terawat-iid-865242048,Automatic,Bensin
toyota avanza,192500000.0,toyota,avanza,2019.0,35.000-40.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-grqnd-new-avanza-13-g-at-2019-black-sweet-iid-866435437,Automatic,Bensin
suzuki ertiga,129999999.0,,,2015.0,45.000-50.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/ertiga-gl-2015-manual-antik-km50-ors-spt-baru-avanza-g-20142013-iid-865116562,Manual,Bensin
G Bensin,159500000.0,,,1.0,,"Wlingi, Blitar Kab., Jawa Timur",car,https://www.olx.co.id/item/avanza-2016-g-putih-asli-ag-blitar-iid-866425385,,
toyota avanza,137000000.0,toyota,avanza,2017.0,170.000-175.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/avanza-g-2017-pmk-iid-866408145,Manual,Bensin
toyota avanza,137500000.0,toyota,avanza,2014.0,90.000-95.000,"Sukolilo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-veloz-15-manual-th-2014-istimewa-pajak-baru-iid-866405167,Manual,Bensin
toyota avanza,105000000.0,toyota,avanza,2010.0,155.000-160.000,"Benowo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-e-13-manual-2010-silver-l-sby-jawa-timur-iid-866399245,Manual,Bensin
toyota avanza,199000000.0,toyota,avanza,2020.0,0-5.000,"Waru, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/tdp-25jt-mobil88jemursari-avanza-g-13-manual-2020-odo-1900an-iid-866397934,Manual,Bensin
E Bensin,146000000.0,,,1.0,,"Kediri Kota, Kediri Kota, Jawa Timur",car,https://www.olx.co.id/item/mobilio-e-2014-manualasli-kediri-tangan-1avanza-xenia-ertiga-iid-866394073,,
toyota avanza,190000000.0,toyota,avanza,2019.0,63610,"JL.Hayam Wuruk no.6, Sawunggaling,kec.Wonokromo,Kota Surabaya, Jawa Timur60242, Sawunggaling, Kec.Wonokromo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-toyota-avanza-13-g-bensin-automatic-2019-hitam-iid-860973212,Otomatis,Bensin
toyota avanza,147000000.0,toyota,avanza,2016.0,90.000-95.000,"Wonokromo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-13-g-matic-2016-iid-866368140,Automatic,Bensin
toyota avanza,205000000.0,toyota,avanza,2017.0,30000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-veloz-15-at-tahun-2019-iid-863536248,Otomatis,Bensin
G Bensin,117000000.0,,,1.0,,"Kanigaran, Probolinggo Kota, Jawa Timur",car,https://www.olx.co.id/item/avanza-g-2013-at-iid-862464184,,
toyota avanza,270000000.0,toyota,avanza,2021.0,10000,"Genteng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/toyota-avanza-2021-bensin-iid-866352471,Otomatis,Bensin
G Bensin,203000000.0,,,1.0,,"Kediri Kota, Kediri Kota, Jawa Timur",car,https://www.olx.co.id/item/new-avanza-13-g-mt-2021-low-km-dubil-super-istimewa-cash-kredit-iid-866343706,,
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,65.000-70.000,"JL. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-automatic-hitam-iid-865189626,Automatic,Bensin
mitsubishi xpander,210000000.0,mitsubishi,xpander,2018.0,25.000-30.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-exceed-mt-2018-iid-865149700,Manual,Bensin
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,30.000-35.000,"Mulyorejo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-putih-iid-861003956,Automatic,Bensin
mitsubishi xpander,242000000.0,mitsubishi,xpander,2019.0,30.000-35.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/super-istimewa-mitsubishi-xpander-15-ultimate-bensin-automatic-2019-iid-865273463,Automatic,Bensin
mitsubishi xpander,220000000.0,mitsubishi,xpander,2018.0,90000,"Tenggilis Mejoyo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-matic-2018-bensin-iid-867483899,Otomatis,Bensin
mitsubishi xpander,279000000.0,mitsubishi,xpander,2021.0,25.000-30.000,"JL Ahmad Yani No 109 Blimbing Malang, Malang, Kec. Blimbing, Malang, Jawa Timur",car,https://www.olx.co.id/item/olxautos-mitsubishi-xpander-2021-15-ultimate-at-putih-gotrademobil-iid-866975732,Automatic,Bensin
mitsubishi xpander,245000000.0,mitsubishi,xpander,2019.0,30000,"Klojen, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2019-bensin-iid-867478229,Otomatis,Bensin
Ultimate Bensin,235000000.0,,,1.0,,"Prambon, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-2019-at-iid-867478017,,
mitsubishi xpander,240000000.0,mitsubishi,xpander,2019.0,60.000-65.000,"Jl. Letjend S. Parman, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2019-15-ultimate-at-abu-abu-andro-iid-865358481,Automatic,Bensin
mitsubishi xpander,240000000.0,mitsubishi,xpander,2019.0,62644,"Jl. Letjend S. Parman, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-2019-15-ultimate-at-abu-abu-andro-iid-865358649,Otomatis,Bensin
mitsubishi xpander,279000000.0,mitsubishi,xpander,2021.0,30.000-35.000,"Jl. Raya Diponegoro No.97, Lemahputro, Kec. Sidoarjo, Sidoarjo, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-2021-15-ultimate-at-putih-gotrademobi-iid-866965860,Automatic,Bensin
mitsubishi xpander,240000000.0,mitsubishi,xpander,2019.0,60.000-65.000,"Blimbing, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-2019-15-ultimate-at-abu-abu-andro-iid-865357827,Automatic,Bensin
mitsubishi xpander,240000000.0,mitsubishi,xpander,2019.0,60.000-65.000,"Jl. Letjend S. Parman, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2019-15-ultimate-at-abu-abu-andro-iid-865357729,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,85.000-90.000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-abu-abu-iid-867202952,Automatic,Bensin
mitsubishi xpander,245000000.0,mitsubishi,xpander,2019.0,15.000-20.000,"Klojen, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-tahun-2019-iid-867472083,Automatic,Bensin
mitsubishi xpander,279000000.0,mitsubishi,xpander,2021.0,30.000-35.000,"Jl. Kupang Jaya No.110, Sukomanunggal, Kec. Sukomanunggal, Kota SBY, Jawa Timur 60281, Kupang Jaya, Kec. Sukomanunggal, Kota Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olxautos-mitsubishi-xpander-2021-15-ultimate-at-putih-gotrademobil-iid-866965537,Automatic,Bensin
Ultimate Bensin,216000000.0,,,1.0,,"Gedangan, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-bensin-iid-867466939,,
mitsubishi xpander,235000000.0,mitsubishi,xpander,2018.0,50000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-bensin-iid-866909405,Otomatis,Bensin
mitsubishi xpander,245000000.0,mitsubishi,xpander,2019.0,35.000-40.000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-15-at-2019-grey-iid-867434189,Automatic,Bensin
mitsubishi xpander,245000000.0,mitsubishi,xpander,2019.0,40.000-45.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-15-ultimate-metik-2019-odo-40rb-warna-grey-iid-867453115,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,45.000-50.000,"Ruko simpang tiga, Jl gusdur, Blk. D2, Weru, Mojongapit, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61413, Mojongapit, Kec. Jombang, Kec. Jombang, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-15-ultimate-at-silver-amm-iid-863684007,Automatic,Bensin
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,65.000-70.000,"JL. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-automatic-hitam-iid-865189959,Automatic,Bensin
mitsubishi xpander,303700000.0,mitsubishi,xpander,2022.0,0-5.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mobil-baru-new-mitsubishi-xpander-sport-ultimate-facelift-cvt-2022-iid-841966775,Automatic,Bensin
mitsubishi xpander,255000000.0,mitsubishi,xpander,2021.0,40000,"Kediri Kota, Kediri Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-cross-2021-matic-dp-30jt--iid-867152163,Otomatis,Bensin
mitsubishi xpander,235000000.0,mitsubishi,xpander,2018.0,50000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-bensin-iid-866909405,Otomatis,Bensin
mitsubishi xpander,245000000.0,mitsubishi,xpander,2019.0,35.000-40.000,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-15-at-2019-grey-iid-867434189,Automatic,Bensin
mitsubishi xpander,245000000.0,mitsubishi,xpander,2019.0,40.000-45.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-15-ultimate-metik-2019-odo-40rb-warna-grey-iid-867453115,Automatic,Bensin
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,60564,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-automatic-2018-iid-861820381,Otomatis,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,85.000-90.000,"Sawahan, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-abu-abu-iid-867201563,Automatic,Bensin
mitsubishi xpander,217000000.0,mitsubishi,xpander,2017.0,82196,"Gununganyar, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-matic-2017-silver-iid-861006658,Otomatis,Bensin
Sport Bensin,250000000.0,,,1.0,,"Lakarsantri, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-sport-black-iid-861276067,,
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,65.000-70.000,"Waru, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-automatic-hitam-iid-865188695,Automatic,Bensin
mitsubishi xpander,228000000.0,mitsubishi,xpander,2018.0,30.000-35.000,"Lowokwaru, Malang Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-merah-iid-866532067,Automatic,Bensin
mitsubishi xpander,228000000.0,mitsubishi,xpander,2018.0,30.000-35.000,"Paiton, Probolinggo Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-merah-iid-866532019,Automatic,Bensin
mitsubishi xpander,228000000.0,mitsubishi,xpander,2018.0,30.000-35.000,"Wlingi, Blitar Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-merah-iid-866531979,Automatic,Bensin
ULTIMATE AT,245000000.0,,,,,"Genteng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-15-automatic-2019-iid-867423949,,
mitsubishi xpander,245000000.0,mitsubishi,xpander,2019.0,40.000-45.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-2019-iid-867423432,Automatic,Bensin
mitsubishi xpander,220000000.0,mitsubishi,xpander,2019.0,25.000-30.000,"Wonokromo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-exceed-at-2019-km-29-rb-iid-867417153,Automatic,Bensin
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,25.000-30.000,"Buduran, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-at-tahun-2018-surabaya-iid-867416058,Automatic,Bensin
mitsubishi xpander,180000000.0,mitsubishi,xpander,2018.0,60.000-65.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-gls-manual-2018-super-istimewa-iid-867398439,Manual,Bensin
mitsubishi xpander,210000000.0,mitsubishi,xpander,2018.0,80.000-85.000,"jl Ronggowarsito no 137 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa Tengah",car,https://www.olx.co.id/item/dp-25-jt-xpander-sport-at-2018-iid-865568852,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,85.000-90.000,"Wiyung, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-abu-abu-iid-867202144,Automatic,Bensin
mitsubishi xpander,303700000.0,mitsubishi,xpander,2022.0,0-5.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mobil-baru-new-mitsubishi-xpander-sport-ultimate-facelift-cvt-2022-iid-841966775,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,85.000-90.000,"Jl. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-abu-abu-iid-867202217,Automatic,Bensin
Exceed Bensin,220000000.0,,,1.0,,"Bubutan, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-exceed-2018-metic-iid-867390896,,
Ultimate Bensin,235000000.0,,,1.0,,"Rungkut, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-at-2019-pmk-tgn1-sangat-istimewa-iid-867384378,,
Ultimate Bensin,225000000.0,,,1.0,,"Tenggilis Mejoyo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-15-matic2018paketkredit88majumapanmotor-iid-861869963,,
Sport Bensin,255000000.0,,,1.0,,"Bubutan, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-sport-matic-2020-jarang-pakai-iid-865810313,,
Ultimate Bensin,265000000.0,,,1.0,,"Genteng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-20-pemakaian-21-iid-867371972,,
mitsubishi xpander,251000000.0,mitsubishi,xpander,2018.0,5.000-10.000,"Jl. Simpang Sulfat Selatan, Pandanwangi, Kec. Blimbing, Kota Malang, JATIM, Sulfat, Kec. Blimbing, Kota Malang, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-15-ultimate-at-silver-auto99-iid-866777468,Automatic,Bensin
mitsubishi xpander,251000000.0,mitsubishi,xpander,2018.0,5.000-10.000,"Jl. Simpang Sulfat Selatan, Pandanwangi, Kec. Blimbing, Kota Malang, JATIM, Sulfat, Kec. Blimbing, Kota Malang, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-15-ultimate-at-silver-auto99-iid-866777500,Automatic,Bensin
mitsubishi xpander,251000000.0,mitsubishi,xpander,2018.0,5.000-10.000,"Jl. Simpang Sulfat Selatan, Pandanwangi, Kec. Blimbing, Kota Malang, JATIM, Sulfat, Kec. Blimbing, Kota Malang, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-2018-15-ultimate-at-silver-auto99-iid-866777560,Automatic,Bensin
mitsubishi xpander,251000000.0,mitsubishi,xpander,2018.0,5.000-10.000,"Jl. Simpang Sulfat Selatan, Pandanwangi, Kec. Blimbing, Kota Malang, JATIM, Sulfat, Kec. Blimbing, Kota Malang, Jawa Timur",car,https://www.olx.co.id/item/olxautos-mitsubishi-xpander-2018-15-ultimate-at-silver-auto99-iid-866777161,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,45.000-50.000,"Ruko simpang tiga, Jl gusdur, Blk. D2, Weru, Mojongapit, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61413, Mojongapit, Kec. Jombang, Kec. Jombang, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-15-ultimate-at-silver-amm-iid-863684007,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,45.000-50.000,"Ruko simpang tiga, Jl gusdur, Blk. D2, Weru, Mojongapit, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61413, Mojongapit, Kec. Jombang, Kec. Jombang, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-2018-15-ultimate-at-silver-amm-iid-863684026,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,45.000-50.000,"Ruko simpang tiga, Jl gusdur, Blk. D2, Weru, Mojongapit, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61413, Mojongapit, Kec. Jombang, Kec. Jombang, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-2018-15-ultimate-at-silver-amm-iid-863684049,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,45.000-50.000,"Ruko simpang tiga, Jl gusdur, Blk. D2, Weru, Mojongapit, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61413, Mojongapit, Kab. Jombang, Kec. Jombang, Jawa Timur",car,https://www.olx.co.id/item/olxautos-mitsubishi-xpander-2018-15-ultimate-at-silver-amm-iid-854815162,Automatic,Bensin
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,65.000-70.000,"JL. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-automatic-hitam-iid-865189626,Automatic,Bensin
mitsubishi xpander,185000000.0,mitsubishi,xpander,2017.0,50.000-55.000,"Badas, Kediri  Kab., Jawa Timur",car,https://www.olx.co.id/item/xpander-15-gls-2017-plat-ae-mujiono-bisa-tukar-tambah-sekoto-iid-867350405,Manual,Bensin
mitsubishi xpander,228000000.0,mitsubishi,xpander,2018.0,60.000-65.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-15-ultimate-matic-2018-silver-plat-l-iid-867348035,Automatic,Bensin
mitsubishi xpander,225000000.0,mitsubishi,xpander,2018.0,85.000-90.000,"Jl. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-abu-abu-iid-867202217,Automatic,Bensin
mitsubishi xpander,238000000.0,mitsubishi,xpander,2019.0,35.000-40.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-ultimate-matic-2019-silver-plat-l-bisa-ttkredit-iid-864796454,Automatic,Bensin
mitsubishi xpander,217000000.0,mitsubishi,xpander,2017.0,82196,"JL. Raya Jemursari no.87,Jemur Wonosari, Kec. Wonocolo, Kota Surabaya, Jawa Timur,60237, Jemur Wonosari, Kec. Wonocolo, Kota Surabaya, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-matic-2017-silver-iid-860983411,Otomatis,Bensin
mitsubishi xpander,277000000.0,mitsubishi,xpander,2021.0,10.000-15.000,"Pakis, Malang Kab., Jawa Timur",car,https://www.olx.co.id/item/xpander-cross-premium-package-putih-2021-iid-866976968,Automatic,Bensin
mitsubishi xpander,228000000.0,mitsubishi,xpander,2018.0,60.000-65.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-15-ultimate-matic-2018-silver-plat-l-iid-867348035,Automatic,Bensin
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,30.000-35.000,"Mulyorejo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-at-2018-putih-iid-861003956,Automatic,Bensin
mitsubishi xpander,217000000.0,mitsubishi,xpander,2017.0,82196,"Gununganyar, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-matic-2017-silver-iid-861006660,Otomatis,Bensin
Cross Bensin,268000000.0,,,1.0,,"Kediri Kota, Kediri Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-cross-mt-2020-dubil-istimewa-ori-tangan-pertama-cashkredit-iid-867344879,,
mitsubishi xpander,230000000.0,mitsubishi,xpander,2018.0,65.000-70.000,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",car,https://www.olx.co.id/item/olx-autos-mitsubishi-xpander-15-ultimate-bensin-automatic-hitam-iid-865180954,Automatic,Bensin
mitsubishi xpander,222000000.0,mitsubishi,xpander,2018.0,40.000-45.000,"Gubeng, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/xpander-ultimate-2018-putih-favorit-iid-867324722,Automatic,Bensin
mitsubishi xpander,275000000.0,mitsubishi,xpander,2020.0,10.000-15.000,"Wonocolo, Surabaya Kota, Jawa Timur",car,https://www.olx.co.id/item/mitsubishi-xpander-ult-at-th2020-bensin-iid-866134685,Automatic,Bensin
